Station Code,Location,State,Temp Min,Temp Max,Dissoved Oxygen Min,Dissoved Oxygen Max,pH Min,pH Max,Conductivity Min,Conductivity Max,BOD Min,BOD Max,Nitrate Min,Nitrate Max,Fecal Coliform Min,Fecal Coliform Max,Total Coliform Min,Total Coliform Max
1697.0,"RIVER BEAS AT
HARIKE, PUNJAB",PUNJAB,15.0,29.0,7.2,9.5,7.7,8.0,184.0,245.0,1.0,1.4,0.5,1.1,78,260,330,490
1011.0,"RIVER BEAS AT G.T. ROAD UNDER BDG.
NEAR KAPURTHALA",PUNJAB,15.0,34.0,6.6,9.1,7.3,8.1,185.0,254.0,1.0,1.7,0.6,1.2,70,210,280,840
1012.0,"RIVER BEAS AT 100M D/S INDUST. DISCH.
GOINDWAL",PUNJAB,15.0,29.0,7.0,9.2,7.7,8.2,169.0,274.0,1.0,1.4,0.4,1.1,70,170,280,490
4164.0,"RIVER BEAS RIVER, NR VILL KIRI AFGHANA, TEHSIL BATALA,
GURDASPUR",PUNJAB,18.0,33.0,6.9,9.0,7.6,8.2,189.0,1922.0,1.0,1.5,0.5,1.9,68,200,260,470
4446.0,"RIVER SUTLEJ U/S IANDFILL SITE
RAMPUR",HIMACHAL PRADESH,8.0,14.5,8.6,9.4,7.5,8.5,1149.0,3721.0,1.0,1.0,0.32,1.92,7,1600,350,1600
4447.0,"RIVER STLUJ D/S LANDFILL SITE
RAMPUR",HIMACHAL PRADESH,8.0,14.5,8.4,9.4,7.2,8.4,168.0,2735.0,1.0,1.0,0.32,1.92,9,1600,1600,1600
4032.0,"RIVER SUTLEJ U/S KHAIRIAN SOLID WASTE DUMPING
SITE BILASPUR",HIMACHAL PRADESH,14.0,23.0,8.3,9.8,7.1,8.3,173.0,308.0,1.0,1.0,0.32,1.78,43,210,140,1600
4033.0,"RIVER SUTLEJ D/S KHAIRIAN SOLID WASTE DUMPING
SITE BILASPUR",HIMACHAL PRADESH,14.0,23.0,8.2,9.7,7.1,8.2,178.0,284.0,1.0,1.0,0.32,1.42,46,540,150,1600
4450.0,"RIVER SUTLEJ U/S CONFLUENCE WITH
GANVI KHAND",HIMACHAL PRADESH,7.5,14.0,8.9,9.5,7.4,8.3,960.0,3837.0,1.0,1.0,0.32,2.12,2,1600,49,1600
4451.0,"RIVER SUTLEJ D/S CONFLUENCE WITH
GANVI KHAD",HIMACHAL PRADESH,7.5,14.0,8.9,9.5,7.1,8.2,978.0,3829.0,1.0,1.0,0.32,2.52,5,1600,220,1600
30009.0,"RIVER SUTLEJ AT
NANGAL (H.P.)","HIMACHAL
PRADESH",14.0,25.0,9.0,9.6,7.1,7.7,207.0,293.0,1.0,2.0,0.32,0.72,110,20000,490,110000
1014.0,"RIVER SUTLEJ AT U/S
SLAPPER","HIMACHAL
PRADESH",13.0,21.0,8.2,9.7,7.3,8.1,110.0,287.0,1.0,1.0,0.32,0.77,31,79,170,350
1015.0,"RIVER SUTLEJ AT D/S
SLAPPER","HIMACHAL
PRADESH",13.0,21.0,8.5,9.6,7.2,8.0,111.0,262.0,1.0,1.0,0.32,1.12,49,140,210,540
1016.0,"RIVER SUTLEJ AT D/S
BHAKHRA","HIMACHAL
PRADESH",10.4,26.0,8.2,9.4,7.0,7.9,185.0,261.0,1.0,1.0,0.3,5.1,2,2,22,63
30010.0,"RIVER SUTLEJ AT NOORPUR BEDI ROAD
(PUNJAB)",PUNJAB,15.0,26.0,8.9,10.2,7.1,7.7,218.0,299.0,1.0,2.0,0.32,0.72,93,54000,1400,160000
1814.0,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB,
PUNJAB",PUNJAB,12.0,22.0,7.3,10.1,7.5,8.6,198.0,281.0,1.0,1.0,1.2,1.8,45,330,310,940
2915.0,"RIVER SUTLEJ AT 100 MT. D/S OF PACL,
NANGAL, PUNJAB",PUNJAB,14.0,19.0,8.5,10.6,7.3,9.1,203.0,273.0,1.0,1.0,1.3,1.7,18,260,93,470
1380.0,"RIVER SUTLEJ AT D/S
NFL, PUNJAB",PUNJAB,13.0,26.0,8.6,10.8,7.3,9.1,202.0,275.0,1.0,1.0,1.3,1.9,18,170,93,390
10020.0,"RIVER SUTLEJ AT
ANANDPUR SAHIB",PUNJAB,12.0,22.0,4.7,10.5,7.4,9.4,225.0,312.0,1.0,2.6,1.3,2.1,45,400,210,1200
10021.0,"RIVER SUTLEJ AT
BUNGA SAHIB",PUNJAB,13.0,24.0,7.9,10.8,7.7,8.9,200.0,262.0,1.0,1.0,1.3,1.9,68,450,390,1100
10022.0,"RIVER SUTLEJ AT
PHILLAUR U/S",PUNJAB,10.0,32.0,5.0,7.4,7.0,7.7,257.0,452.0,1.0,3.5,0.3,0.8,200,1300,840,3300
10023.0,"RIVER SUTLEJ AT PHAGWARA U/S
(CHAHERU BRIDGE)",PUNJAB,11.0,30.0,0.3,4.3,7.1,8.2,381.0,829.0,12.0,20.0,0.5,1.0,360,2100,610,4300
10024.0,"RIVER SUTLEJ AT PHAGWARA D/S (KANGANIWAL
BRIDGE)",PUNJAB,10.0,32.0,0.3,2.5,7.2,7.8,888.0,1144.0,9.0,30.0,1.2,2.2,780,4600,1700,17000
10027.0,"RIVER SUTLEJ AT
LUDHIANA U/S",PUNJAB,13.0,29.0,5.4,8.2,7.5,8.7,221.0,323.0,1.0,1.4,1.5,2.5,98,1700,940,3900
10028.0,"RIVER SUTLEJ AT
LUDHIANA D/S",PUNJAB,15.0,29.0,0.3,3.9,7.0,7.7,298.0,1525.0,4.0,59.0,1.7,3.1,79000,2600000,240000,6300000
1017.0,"RIVER SUTLEJ AT 100M U/S OF HEADWORKS,
NANGAL",PUNJAB,11.0,20.0,6.6,9.6,7.4,8.4,191.0,266.0,1.0,1.0,1.2,1.6,18,78,93,210
1018.0,"RIVER SUTLEJ AT
100M D/S , NANGAL",PUNJAB,11.0,20.0,8.8,10.8,7.3,9.1,200.0,280.0,1.0,1.0,1.3,1.7,37,230,170,630
1293.0,"RIVER SUTLEJ AT 1 KM. D/S OF ZENITH,
PUNJAB",PUNJAB,13.0,26.0,5.9,9.9,7.4,8.9,210.0,386.0,1.0,1.0,1.2,2.3,78,1700,700,3800
1019.0,"RIVER SUTLEJ AT U/S
HEAD WORKS ROPAR",PUNJAB,12.0,22.0,6.7,9.3,7.5,8.3,218.0,372.0,1.0,1.0,1.3,2.1,78,1300,630,3400
1690.0,"RIVER SUTLEJ AT U/S BUDHA NALLAH
(UPPER), PUNJAB",PUNJAB,14.0,28.0,4.3,7.8,7.1,8.3,257.0,462.0,1.0,3.2,1.6,2.7,200,2600,1100,4800
1020.0,"RIVER SUTLEJ AT 100M D/S BUDHA NALA CONFL.,
LUDHIANA",PUNJAB,15.0,29.0,0.3,1.7,6.9,7.6,475.0,1243.0,7.5,68.0,1.8,3.5,310000,7000000,1100000,11000000
1022.0,"RIVER SUTLEJ AT BRIDGE HARIKE,
AMRITSAR",PUNJAB,12.0,29.0,4.1,7.6,6.9,8.0,242.0,600.0,1.9,6.2,1.3,2.7,680,2600,2100,6300
10025.0,"RIVER SUTLEJ AT JALANDHAR U/S (PEERU SHAH KA
DARGAH)",PUNJAB,10.0,34.0,0.3,2.1,7.1,7.8,962.0,1244.0,48.0,85.0,2.8,5.2,21000,170000,58000,380000
10026.0,"RIVER SUTLEJ AT JALANDHAR D/S
(MALSIAN BRIDGE)",PUNJAB,12.0,32.0,0.3,0.3,7.2,7.6,1050.0,1290.0,55.0,90.0,1.9,7.0,21000,170000,70000,540000
1021.0,"RIVER SUTLEJ AT BOAT BDG. DHARMKOTNAKODAR
ROAD, JALANDHAR",PUNJAB,11.0,30.0,0.3,5.0,6.8,7.7,339.0,1194.0,3.2,40.0,1.5,2.9,11000,430000,92000,840000
1381.0,"RIVER SUTLEJ AT D/S
EAST BEIN, PUNJAB",PUNJAB,12.0,31.0,0.3,3.7,7.0,7.8,330.0,1391.0,2.4,24.0,1.5,3.0,110000,490000,460000,940000
1691.0,"RIVER SUTLEJ AT U/S HUSSANIWALA - H/W
FEROZEPUR, PUNJAB",PUNJAB,10.0,30.0,4.4,8.1,7.0,8.3,224.0,360.0,1.2,2.4,1.3,2.1,330,780,1100,1700
1692.0,"RIVER SUTLEJ AT D/S HUSSANIWALA-H/W
FEROZEPUR, PUNJAB",PUNJAB,12.0,30.0,4.5,8.4,7.0,8.4,225.0,380.0,1.2,2.6,1.4,2.1,360,1100,920,2100
4059.0,"RIVER RAVI AT RANJIT SAGAR DAM, AT PANAGAR
(BASOHIL)",JAMMU & KASHMIR,15.0,28.0,6.1,7.7,7.2,8.6,129.0,212.0,1.0,2.4,0.3,0.3,-,-,-,-
4060.0,"RIVER RAVI AT DAM-SITE AT
THEIN","JAMMU &
KASHMIR",15.0,28.0,7.2,7.6,7.4,8.1,138.0,210.0,1.0,1.0,0.3,0.3,-,-,-,-
4061.0,"RIVER RAVI AT LAKHANPUR, 1 KM D/S FROM MADHOPUR
BRIDGE",JAMMU & KASHMIR,15.0,29.0,6.4,7.5,7.8,8.2,228.0,274.0,1.0,1.0,0.3,0.3,-,-,-,-
1088.0,"RIVER RAVI AT U/S
MADHOPUR","HIMACHAL
PRADESH",12.0,28.0,5.4,9.0,7.2,7.9,133.0,316.0,1.0,1.0,0.3,0.71,2,2,31,49
1089.0,RIVER RAVI AT U/S CHAMBA,"HIMACHAL
PRADESH",4.0,16.0,8.4,9.2,7.0,7.8,102.0,192.0,1.0,1.0,0.3,0.6,2,2,21,27
2614.0,"RIVER RAVI AT CHAMERA
RESERVOIR","HIMACHAL
PRADESH",4.0,16.0,8.2,8.8,7.1,7.9,136.0,183.0,1.0,1.0,0.3,1,2,2,25,34
2615.0,"RIVER RAVI AT D/S CHAMERA
III HEP","HIMACHAL
PRADESH",4.0,16.0,8.4,9.2,7.1,7.9,102.0,170.0,1.0,1.0,0.3,0.6,2,2,31,43
2613.0,"RIVER RAVI AT D/S OF
CHAMBA TOWN","HIMACHAL
PRADESH",3.0,16.0,8.3,9.0,7.0,8.0,120.0,202.0,1.0,1.0,0.3,0.82,2,2,25,32
3873.0,"RIVER RAVI U/S STP BARGA
(CHAMBA)","HIMACHAL
PRADESH",4.0,15.0,8.3,9.1,7.1,7.9,107.0,179.0,1.0,1.0,0.3,0.8,2,2,22,33
3874.0,"RIVER RAVI D/S STP BHAGOT
(CHAMBA)","HIMACHAL
PRADESH",4.0,15.0,8.3,8.9,7.0,7.9,110.0,196.0,1.0,1.0,0.3,0.82,2,2,31,33
1097.0,"RIVER RAVI AT U/S OF MADHOPUR HEADWORKS,
GURDASPUR, PUNJAB",PUNJAB,6.0,37.0,6.8,8.3,7.4,8.3,150.0,245.0,1.0,1.1,0.32,0.8,18,45,83,140
1290.0,"RIVER PARVATI BEFORE
CONF. TO RIVER BEAS","HIMACHAL
PRADESH",4.0,12.0,7.2,9.5,6.7,8.1,41.0,110.0,1.0,1.0,0.32,2.42,39,63,170,350
2605.0,"RIVER PARVATI AT U/S
MANIKARAN","HIMACHAL
PRADESH",3.0,11.0,7.5,9.8,6.7,8.3,37.0,110.0,1.0,1.0,0.32,2.72,13,46,23,150
2606.0,"RIVER PARVATI AT D/S
MANIKARAN","HIMACHAL
PRADESH",4.0,11.0,7.4,9.6,6.9,8.3,36.0,82.0,1.0,1.0,0.32,0.94,22,63,84,210
1090.0,"RIVER LARGI AT D/S, DWADA
HIMACHAL PRADESH","HIMACHAL
PRADESH",7.0,15.0,7.9,9.0,7.2,8.0,54.0,124.0,1.0,1.0,0.32,1.34,39,120,220,540
1551.0,"RIVER SIRSA U/S SITOMAJRI
NALLAHGARH","HIMACHAL
PRADESH",13.0,30.0,6.5,8.8,7.1,8.3,313.0,550.0,1.0,2.2,0.3,0.32,6,28,21,170
1552.0,"RIVER SIRSA D/S NALAGARH
BRIDGE","HIMACHAL
PRADESH",12.0,32.0,6.5,8.0,7.1,8.5,312.0,6210.0,1.2,3.8,-,-,11,49,40,280
1868.0,"RIVER SIRSA AT D/S
NALAGARH DISTT. SOLAN","HIMACHAL
PRADESH",12.0,32.0,6.6,9.8,7.4,8.5,307.0,1290.0,1.0,3.4,-,-,11,39,34,240
4485.0,"RIVER SIRSA U/S SANDHOLI
NALLAH","HIMACHAL
PRADESH",13.0,30.0,4.8,6.8,7.1,8.3,294.0,750.0,1.0,2.6,-,-,4,49,32,170
4487.0,"RIVER SIRSA D/S HOUSING
BOARD NALLAH","HIMACHAL
PRADESH",13.0,31.0,3.5,6.4,7.2,8.2,414.0,1572.0,1.4,30.0,-,-,17,170,84,920
4489.0,"RIVER SIRSA D/S RIVER
RATTA","HIMACHAL
PRADESH",13.0,31.0,6.0,7.0,7.1,8.4,734.0,1752.0,1.4,3.3,-,-,12,70,32,220
30012.0,"RIVER SIRSA AT BADDI ,
,GHANOLI VILLAGE) PUNJAB",PUNJAB,26.0,32.0,4.1,6.2,7.2,7.9,603.0,2010.0,3.0,32.0,0.32,5.22,780,47000,3300,1600000
2616.0,RIVER SIUEL AT D/S SURGANI,"HIMACHAL
PRADESH",4.0,15.0,8.0,8.9,7.2,7.8,126.0,267.0,1.0,1.0,0.3,1,2,2,26,47
2607.0,"RIVER SUKETI KHAD AT D/S
MANDI","HIMACHAL
PRADESH",8.0,24.0,8.0,10.3,7.3,8.6,110.0,373.0,1.0,1.0,0.42,1.62,110,920,350,1600
2608.0,"RIVER BINWA AT D/S
PAPROLA/BAIJNATH","HIMACHAL
PRADESH",14.0,27.0,5.5,8.6,7.1,7.7,91.0,170.0,1.0,1.0,0.3,1.9,2,2,21,39
2609.0,"RIVER NEUGAL AT D/S
THURAL","HIMACHAL
PRADESH",12.0,27.0,8.5,9.8,7.2,8.1,78.0,257.0,1.0,1.0,0.4,1.7,2,2,22,39
2610.0,RIVER SPITI AT KHAB,"HIMACHAL
PRADESH",10.0,10.0,9.4,9.4,7.3,7.3,2810.0,2810.0,1.0,1.0,0.32,0.32,9,9,1600,1600
2612.0,"RIVER BASPA AT U/S
RESERVOIR BASPA PROJECT","HIMACHAL
PRADESH",7.0,13.0,8.9,9.4,7.0,8.5,1058.0,4678.0,1.0,1.0,0.32,1.42,2,110,2,1600
2755.0,"RIVER BANGANGA (BATHING
GHAT), KATRA,","JAMMU &
KASHMIR",8.0,24.0,6.3,7.4,8.4,8.7,310.0,420.0,1.0,3.2,0.3,0.3,-,-,-,-
2756.0,"RIVER BANGANGA (IN FRONT OF PONY SHED NEAR REASI
BRIDGE)KATRA",JAMMU & KASHMIR,8.0,26.0,6.2,7.8,7.9,8.8,300.0,432.0,1.1,3.8,0.3,0.3,-,-,-,-
2752.0,"RIVER BASANTER U/S (R.H.S) SAMBA (BELOW NH-1A
BRIDGE),",JAMMU & KASHMIR,10.0,30.0,6.3,7.0,8.5,8.6,222.0,376.0,1.0,1.6,0.3,0.3,-,-,-,-
2753.0,"RIVER BASANTER D/S(R.H.S.) SAMBA (AT CHAK MANGA
GUJJAR",JAMMU & KASHMIR,10.0,30.0,6.1,7.0,7.6,8.7,246.0,398.0,1.0,2.8,0.3,0.3,-,-,-,-
2748.0,"RIVER CHENAB AT L.H.S.(BELOW BRIDGE
CHENAB)",JAMMU & KASHMIR,9.0,17.0,8.2,8.6,7.6,8.0,102.0,230.0,1.0,1.0,0.3,0.3,-,-,-,-
2749.0,"RIVER CHENAB AT BLIND CURVE SHAMSHAN GHAT
(1.5 KM U/S FROM SPOT)",JAMMU & KASHMIR,9.0,17.0,8.2,8.7,7.4,7.9,102.0,232.0,1.0,1.0,0.3,0.3,-,-,-,-
2750.0,"RIVER CHENAB AT CHADRA GAON VIEW POINT(4 KM U/S
FROM SPOT)",JAMMU & KASHMIR,9.0,17.0,8.2,8.8,7.4,8.0,102.0,215.0,1.0,1.0,0.3,0.3,-,-,-,-
2751.0,"RIVER CHENAB AT JAL PATAN MANDIR AFTER MEETING WITH MAIN DRAIN OF AKHNOOR CITY(1.5 KMD/S
FROM SPOT)",JAMMU & KASHMIR,9.0,17.0,7.8,8.5,7.8,8.2,95.0,240.0,1.0,1.0,0.3,0.3,-,-,-,-
1305.0,"RIVER CHENAB AT JAMMU
D/S","JAMMU &
KASHMIR",13.0,29.0,8.2,8.8,7.6,8.0,95.0,168.0,1.0,1.0,0.3,0.3,-,-,-,-
2754.0,"RIVER DEVAK UDHAMPUR(NEAR SHIV
MANDIR D/S)L.H.S.",JAMMU & KASHMIR,11.0,28.0,5.4,6.8,7.4,8.2,460.0,560.0,2.2,3.5,0.3,0.38,-,-,-,-
2757.0,"RIVER DEVAK AT
UTTERBEHNI","JAMMU &
KASHMIR",19.0,30.0,7.0,8.0,8.1,8.3,315.0,519.0,1.0,1.0,-,-,-,-,-,-
2742.0,"RIVER TAWI AT SHETALI LIFTING POINT NAGROTA(5KM U/S TAWI
BRIDGE)",JAMMU & KASHMIR,12.0,28.0,7.2,8.1,7.7,8.1,201.0,280.0,1.0,1.0,0.3,0.3,-,-,-,-
2743.0,"RIVER TAWI AT BAGH-E- BAHU LIFTING POINT(1 KM
U/S TAWI BRIDGE)",JAMMU & KASHMIR,12.0,29.0,6.8,8.4,8.0,8.5,224.0,296.0,1.0,1.0,0.3,0.3,-,-,-,-
1412.0,"RIVER TAWI AT JAMMU U/S,
(TAWI BRIDGE )","JAMMU &
KASHMIR",12.0,30.0,5.5,6.4,7.4,8.2,260.0,560.0,1.8,3.3,0.3,0.3,-,-,-,-
2744.0,"RIVER TAWI BELOW TAWI
BRIDGE","JAMMU &
KASHMIR",12.0,29.0,6.2,7.0,8.5,8.8,242.0,390.0,1.7,3.9,0.3,0.3,-,-,-,-
2745.0,"RIVER TAWI BAGHWATI NAGAR (2KM D/S TAWI
BRIDGE",JAMMU & KASHMIR,13.0,30.0,5.4,6.8,8.5,8.9,255.0,670.0,2.8,5.3,0.3,0.3,-,-,-,-
2746.0,"RIVER TAWI AT BELICHARANA(4KM D/S
TAWI BRIDGE)",JAMMU & KASHMIR,12.0,30.0,7.5,7.9,8.4,8.7,232.0,380.0,1.0,3.2,0.3,0.3,-,-,-,-
2747.0,"RIVER TAWI AT SURAJPUR CHATHA(10 KM D/S TAWI BRIDGE)BELOW BRIDGE NEAR CHATHA MSW
DUMPING SITE, J&K",JAMMU & KASHMIR,12.0,30.0,7.3,8.0,8.2,8.6,230.0,372.0,1.0,2.5,0.3,0.3,-,-,-,-
4055.0,"RIVER TAWI AT 1 KM D/S BELOW STP DISCHARGE
POINT AT BHAGWATI NAGAR",JAMMU & KASHMIR,13.0,30.0,4.8,6.5,8.5,8.9,242.0,678.0,3.0,6.8,0.3,0.3,-,-,-,-
4056.0,"RIVER TAWI AT BALOL NALLAH, NEAR NIT COLLEGE, MIRAN SAHIB, BEFORE
MIXING",JAMMU & KASHMIR,12.0,30.0,5.2,6.0,7.8,8.7,320.0,656.0,2.1,5.6,0.3,0.43,-,-,-,-
4075.0,"RIVER MANWAR TAWI AT VILLAGE KALLAR (ABOUT 15
KM D/S SALAINI BRIDGE)",JAMMU & KASHMIR,24.0,24.0,8.3,8.3,7.4,7.4,272.0,272.0,1.0,1.0,-,-,-,-,-,-
1307.0,"RIVER CHUNT KOL
(MAULANA AZAD BRIDGE)","JAMMU &
KASHMIR",9.8,28.3,2.7,6.1,7.1,7.5,214.0,262.0,4.0,5.3,-,-,-,-,-,-
1306.0,"RIVER GAWKADAL, SRG
(SHERGHARI, SRG)","JAMMU &
KASHMIR",10.3,23.3,4.5,6.9,7.1,7.7,185.0,266.0,1.5,3.2,-,-,-,-,-,-
1304.0,"RIVER JHELAM AT
ANANTNAG D/S","JAMMU &
KASHMIR",9.8,19.3,5.1,8.9,7.4,7.8,185.0,346.0,2.3,2.9,-,-,-,-,-,-
1410.0,"RIVER JHELAM AT DALAGATE
(INLET), SRINAGAR","JAMMU &
KASHMIR",10.3,25.3,4.2,8.2,7.0,7.5,194.0,270.0,2.2,2.9,-,-,-,-,-,-
1411.0,"RIVER JHELAM AT
CHATTABAL WEIR (OUTLET","JAMMU &
KASHMIR",9.6,23.4,3.5,8.2,7.2,7.6,194.0,275.0,2.2,3.5,-,-,-,-,-,-
3272.0,RIVER JHELUM AT VERINAG,"JAMMU &
KASHMIR",8.0,18.0,6.5,7.6,7.2,7.5,210.0,319.0,1.0,1.0,-,-,-,-,-,-
3273.0,"RIVER JHELUM AT SANGAM, CONFLUENCE POINT OF
VISHAV NALLAH",JAMMU & KASHMIR,8.7,21.5,5.2,9.2,7.4,7.9,157.0,216.0,1.8,2.6,-,-,-,-,-,-
3274.0,"RIVER JHELUM AT
AWANTIPORA","JAMMU &
KASHMIR",13.8,22.0,5.5,9.8,7.4,7.9,163.0,255.0,2.2,2.9,-,-,-,-,-,-
3275.0,RIVER JHELUM AT PAMPORE,"JAMMU &
KASHMIR",7.8,20.8,4.8,9.0,7.2,7.9,192.0,226.0,2.0,2.9,-,-,-,-,-,-
3276.0,"RIVER JHELUM AT SOPORE, CONFLUENCE POINT OF
WULAR LAKE",JAMMU & KASHMIR,7.0,24.6,4.7,9.2,7.2,7.6,215.0,288.0,1.6,3.2,-,-,-,-,-,-
3277.0,"RIVER JHELUM AT
BARAMULLA D/S","JAMMU &
KASHMIR",8.5,24.0,5.0,8.5,7.4,7.6,230.0,290.0,2.3,3.4,-,-,-,-,-,-
4053.0,RIVER JHELUM AT BIJEHARA,"JAMMU &
KASHMIR",9.3,20.9,5.0,7.8,7.3,8.0,157.0,232.0,2.0,2.5,-,-,-,-,-,-
4054.0,"RIVER JHELUM AT
PANTHACHOWK","JAMMU &
KASHMIR",7.8,21.3,4.6,8.8,7.3,7.7,169.0,231.0,1.5,3.0,-,-,-,-,-,-
3278.0,RIVER LIDDER AT LARIPORA,"JAMMU &
KASHMIR",6.2,15.0,6.7,11.7,7.8,8.2,94.0,146.0,1.0,1.2,-,-,-,-,-,-
3279.0,RIVER LIDDER AT CLUB PARK,"JAMMU &
KASHMIR",6.9,16.0,6.5,10.9,7.7,8.2,106.0,160.0,1.0,1.4,-,-,-,-,-,-
3280.0,RIVER LIDDER AT BUS ADDA,"JAMMU &
KASHMIR",6.0,16.7,6.5,10.3,7.5,8.2,121.0,174.0,1.0,2.1,--,--,--,--,--,--
3281.0,"RIVER LIDDER AT YANEER,
D/S OF PHALGUM","JAMMU &
KASHMIR",5.2,17.0,7.1,11.2,7.4,8.0,65.0,110.0,1.0,1.8,-,-,-,-,-,-
3282.0,"RIVER LIDDER NERA
BUMZOO, ANANTNAG","JAMMU &
KASHMIR",6.3,19.7,7.1,10.1,7.5,7.9,108.0,151.0,1.0,1.3,-,-,-,-,-,-
4051.0,RIVER LIDDER AT NUNWAN,"JAMMU &
KASHMIR",5.1,16.8,6.0,10.3,7.6,8.0,83.0,105.0,1.0,1.7,-,-,-,-,-,-
4052.0,"RIVER LIDDER NEAR
LAVENDER PARK","JAMMU &
KASHMIR",6.5,15.5,6.4,11.1,7.6,8.1,68.0,154.0,1.0,1.9,-,-,-,-,-,-
3283.0,"RIVER SINDH AT SONAMARG
U/S","JAMMU &
KASHMIR",3.0,10.7,7.0,10.7,7.3,8.1,183.0,333.0,1.0,1.1,-,-,-,-,-,-
3284.0,"RIVER SINDH AT SONAMARG
D/S","JAMMU &
KASHMIR",3.0,10.1,6.9,9.6,7.7,8.1,191.0,315.0,1.0,1.0,-,-,-,-,-,-
3285.0,"RIVER SINDH AT WAIL
BRIDGE","JAMMU &
KASHMIR",3.1,16.4,7.5,10.7,7.8,8.1,142.0,296.0,1.0,1.1,-,-,-,-,-,-
3286.0,"RIVER SINDH AT
DUDERHAMA","JAMMU &
KASHMIR",4.1,19.0,6.3,10.0,7.5,7.9,156.0,321.0,1.0,1.6,-,-,-,-,-,-
3287.0,"RIVER SINDH AT RANGIL,
SRINAGAR","JAMMU &
KASHMIR",3.1,26.3,7.4,11.8,7.3,7.8,167.0,306.0,1.0,1.0,-,-,-,-,-,-
2758.0,"RIVER UJH AT DAM
SITE(L.H.S.), KATHUA","JAMMU &
KASHMIR",15.0,29.0,7.7,7.9,7.9,8.1,227.0,250.0,1.0,1.0,0.3,0.3,-,-,-,-
4161.0,"RIVER SARSA NADI CONFLUENCE POINT OF WITH SUTLEJ, NR VILL ASPUR,
ROOPNAGAR",PUNJAB,13.0,21.0,7.5,10.4,7.4,8.6,245.0,396.0,1.0,1.0,0.3,2.3,61,260,460,1100
3856.0,RIVER SWAN U/S GAGRET,"HIMACHAL
PRADESH",12.8,33.0,6.9,7.8,7.1,7.9,252.0,432.0,1.0,1.0,1.25,3.97,2,2,38,49
3857.0,RIVER SWAN D/S GAGRET,"HIMACHAL
PRADESH",12.8,31.5,6.7,7.8,7.2,8.0,276.0,451.0,1.0,1.0,0.34,5.34,2,2,41,53
